,precision,recall,f1-score,support
favor,0.6888888888888889,0.7045454545454546,0.6966292134831461,44.0
against,0.5357142857142857,0.5769230769230769,0.5555555555555555,26.0
none,0.59375,0.5428571428571428,0.5671641791044776,35.0
accuracy,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191
macro avg,0.6061177248677249,0.6081085581085581,0.6064496493810597,105.0
weighted avg,0.6192469765684052,0.6190476190476191,0.6185416772034246,105.0
