,precision,recall,f1-score,support
favor,0.74,0.8409090909090909,0.7872340425531915,44.0
against,0.7272727272727273,0.6153846153846154,0.6666666666666667,26.0
none,0.6666666666666666,0.6285714285714286,0.6470588235294118,35.0
accuracy,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
macro avg,0.7113131313131312,0.6949550449550449,0.7003198442497567,105.0
weighted avg,0.7124040404040404,0.7142857142857143,0.710654190754316,105.0
