,precision,recall,f1-score,support
favor,0.782608695652174,0.8181818181818182,0.8,44.0
against,0.7142857142857143,0.5769230769230769,0.6382978723404256,26.0
none,0.6052631578947368,0.6571428571428571,0.6301369863013698,35.0
accuracy,0.7047619047619048,0.7047619047619048,0.7047619047619048,0.7047619047619048
macro avg,0.7007191892775416,0.684082584082584,0.6894782862139318,105.0
weighted avg,0.7065754448232383,0.7047619047619048,0.7033384685847526,105.0
