,precision,recall,f1-score,support
favor,0.7169811320754716,0.8636363636363636,0.7835051546391751,44.0
against,0.8,0.6153846153846154,0.6956521739130435,26.0
none,0.6875,0.6285714285714286,0.6567164179104478,35.0
accuracy,0.7238095238095238,0.7238095238095238,0.7238095238095238,0.7238095238095238
macro avg,0.7348270440251573,0.7025308025308026,0.7119579154875555,105.0
weighted avg,0.7277111410601976,0.7238095238095238,0.7194881709783666,105.0
