,precision,recall,f1-score,support
favor,0.7454545454545455,0.9318181818181818,0.8282828282828283,44.0
against,0.8235294117647058,0.5384615384615384,0.6511627906976744,26.0
none,0.6666666666666666,0.6285714285714286,0.6470588235294118,35.0
accuracy,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
macro avg,0.7452168746286393,0.6996170496170496,0.7088348141699714,105.0
weighted avg,0.7385247432306256,0.7333333333333333,0.7240165316772704,105.0
