,precision,recall,f1-score,support
favor,0.8214285714285714,0.7301587301587301,0.773109243697479,63.0
against,0.375,0.5,0.42857142857142855,18.0
none,0.5789473684210527,0.5945945945945946,0.5866666666666667,37.0
accuracy,0.652542372881356,0.652542372881356,0.652542372881356,0.652542372881356
macro avg,0.5917919799498746,0.6082511082511083,0.5961157796451914,118.0
weighted avg,0.6772970561998216,0.652542372881356,0.662091819778759,118.0
