,precision,recall,f1-score,support
favor,0.7777777777777778,0.7924528301886793,0.7850467289719626,53.0
against,0.8235294117647058,0.8235294117647058,0.8235294117647058,34.0
none,0.6521739130434783,0.625,0.6382978723404256,24.0
accuracy,0.7657657657657657,0.7657657657657657,0.7657657657657657,0.7657657657657657
macro avg,0.7511603675286539,0.7469940806511284,0.7489580043590314,111.0
weighted avg,0.7646341994168082,0.7657657657657657,0.765104734880038,111.0
