,precision,recall,f1-score,support
favor,0.4953271028037383,1.0,0.6625,53.0
against,0.75,0.08823529411764706,0.15789473684210525,34.0
none,0.0,0.0,0.0,24.0
accuracy,0.5045045045045045,0.5045045045045045,0.5045045045045045,0.5045045045045045
macro avg,0.41510903426791274,0.3627450980392157,0.27346491228070174,111.0
weighted avg,0.46623726530268583,0.5045045045045045,0.3646929824561403,111.0
