,precision,recall,f1-score,support
favor,0.8214285714285714,0.8679245283018868,0.8440366972477065,53.0
against,0.8181818181818182,0.7941176470588235,0.8059701492537314,34.0
none,0.6818181818181818,0.625,0.6521739130434783,24.0
accuracy,0.7927927927927928,0.7927927927927928,0.7927927927927928,0.7927927927927928
macro avg,0.7738095238095237,0.7623473917869035,0.767393586514972,111.0
weighted avg,0.7902480402480402,0.7927927927927928,0.7908928283044936,111.0
