,precision,recall,f1-score,support
favor,0.7966101694915254,0.8867924528301887,0.8392857142857143,53.0
against,0.8157894736842105,0.9117647058823529,0.861111111111111,34.0
none,0.7857142857142857,0.4583333333333333,0.5789473684210527,24.0
accuracy,0.8018018018018018,0.8018018018018018,0.8018018018018018,0.8018018018018018
macro avg,0.7993713096300072,0.7522968306819583,0.7597813979392928,111.0
weighted avg,0.8001290445536654,0.8018018018018018,0.7896815988921252,111.0
