,precision,recall,f1-score,support
favor,0.8214285714285714,0.8679245283018868,0.8440366972477065,53.0
against,0.8333333333333334,0.8823529411764706,0.8571428571428571,34.0
none,0.7368421052631579,0.5833333333333334,0.6511627906976745,24.0
accuracy,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.8108108108108109
macro avg,0.7972013366750209,0.7778702676038969,0.7841141150294128,111.0
weighted avg,0.8067861094176882,0.8108108108108109,0.8063487303939619,111.0
