,precision,recall,f1-score,support
favor,0.6744186046511628,0.6590909090909091,0.6666666666666666,44.0
against,0.5416666666666666,0.5,0.52,26.0
none,0.6052631578947368,0.6571428571428571,0.6301369863013698,35.0
accuracy,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191
macro avg,0.6071161430708555,0.6054112554112554,0.605601217656012,105.0
weighted avg,0.6184948806123836,0.6190476190476191,0.6181726462274406,105.0
