,precision,recall,f1-score,support
favor,0.7551020408163265,0.8409090909090909,0.7956989247311828,44.0
against,0.6923076923076923,0.6923076923076923,0.6923076923076923,26.0
none,0.7,0.6,0.6461538461538462,35.0
accuracy,0.7238095238095238,0.7238095238095238,0.7238095238095238,0.7238095238095238
macro avg,0.715803244374673,0.7110722610722612,0.7113868210642403,105.0
weighted avg,0.7211856171039845,0.7238095238095238,0.7202489267005396,105.0
