,precision,recall,f1-score,support
favor,0.4819277108433735,0.9090909090909091,0.6299212598425197,44.0
against,0.625,0.19230769230769232,0.29411764705882354,26.0
none,0.6428571428571429,0.2571428571428571,0.36734693877551017,35.0
accuracy,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5142857142857142
macro avg,0.5832616179001722,0.4528471528471529,0.43046194855895115,105.0
weighted avg,0.5709982788296042,0.5142857142857142,0.4592451153689822,105.0
