,precision,recall,f1-score,support
favor,0.5531914893617021,0.9811320754716981,0.7074829931972789,53.0
against,0.7058823529411765,0.35294117647058826,0.4705882352941177,34.0
none,0.0,0.0,0.0,24.0
accuracy,0.5765765765765766,0.5765765765765766,0.5765765765765766,0.5765765765765766
macro avg,0.41969128076762624,0.4446910839807621,0.3926904094971322,111.0
weighted avg,0.4803526931186506,0.5765765765765766,0.48195133909419624,111.0
