,precision,recall,f1-score,support
favor,0.819672131147541,0.9433962264150944,0.8771929824561403,53.0
against,0.7804878048780488,0.9411764705882353,0.8533333333333334,34.0
none,1.0,0.375,0.5454545454545454,24.0
accuracy,0.8198198198198198,0.8198198198198198,0.8198198198198198,0.8198198198198198
macro avg,0.8667199786751967,0.7531908990011099,0.7586602870813396,111.0
weighted avg,0.8466595343844445,0.8198198198198198,0.7981573918416024,111.0
