,precision,recall,f1-score,support
favor,0.4,0.5555555555555556,0.46511627906976744,18.0
against,0.8823529411764706,0.4838709677419355,0.625,31.0
none,0.8041237113402062,0.8666666666666667,0.8342245989304814,90.0
accuracy,0.7410071942446043,0.7410071942446043,0.7410071942446043,0.7410071942446043
macro avg,0.6954922175055588,0.6353643966547192,0.6414469593334163,139.0
weighted avg,0.7692379510581953,0.7410071942446043,0.7397647980359651,139.0
