,precision,recall,f1-score,support
favor,0.0,0.0,0.0,18.0
against,1.0,0.0967741935483871,0.17647058823529413,31.0
none,0.6617647058823529,1.0,0.7964601769911505,90.0
accuracy,0.6690647482014388,0.6690647482014388,0.6690647482014388,0.6690647482014388
macro avg,0.5539215686274509,0.3655913978494623,0.32431025507548156,139.0
weighted avg,0.6515023275497249,0.6690647482014388,0.555050389672645,139.0
