,precision,recall,f1-score,support
favor,0.6296296296296297,0.9444444444444444,0.7555555555555556,18.0
against,0.8333333333333334,0.8064516129032258,0.819672131147541,31.0
none,0.926829268292683,0.8444444444444444,0.8837209302325582,90.0
accuracy,0.8489208633093526,0.8489208633093526,0.8489208633093526,0.8489208633093526
macro avg,0.7965974104185487,0.8651135005973716,0.8196495389785516,139.0
weighted avg,0.8674913727554543,0.8489208633093526,0.8528397106942734,139.0
