,precision,recall,f1-score,support
favor,0.64,0.8888888888888888,0.7441860465116279,18.0
against,0.9285714285714286,0.8387096774193549,0.8813559322033899,31.0
none,0.9418604651162791,0.9,0.9204545454545455,90.0
accuracy,0.8848920863309353,0.8848920863309353,0.8848920863309353,0.8848920863309353
macro avg,0.8368106312292358,0.8758661887694146,0.8486655080565212,139.0
weighted avg,0.8998068787494921,0.8848920863309353,0.8889085742908165,139.0
