,precision,recall,f1-score,support
favor,0.6521739130434783,0.8333333333333334,0.7317073170731708,18.0
against,0.8333333333333334,0.8064516129032258,0.819672131147541,31.0
none,0.9186046511627907,0.8777777777777778,0.8977272727272728,90.0
accuracy,0.8561151079136691,0.8561151079136691,0.8561151079136691,0.8561151079136691
macro avg,0.8013706325132007,0.8391875746714456,0.8163689069826616,139.0
weighted avg,0.8650854846961663,0.8561151079136691,0.858820304448528,139.0
