,precision,recall,f1-score,support
favor,0.42105263157894735,0.4444444444444444,0.43243243243243246,18.0
against,0.8076923076923077,0.6774193548387096,0.7368421052631579,31.0
none,0.8085106382978723,0.8444444444444444,0.8260869565217391,90.0
accuracy,0.7553956834532374,0.7553956834532374,0.7553956834532374,0.7553956834532374
macro avg,0.6790851925230424,0.6554360812425329,0.6651204980724432,139.0
weighted avg,0.758153714774756,0.7553956834532374,0.7552065836971094,139.0
