,precision,recall,f1-score,support
favor,0.7727272727272727,0.9444444444444444,0.85,18.0
against,0.8181818181818182,0.8709677419354839,0.84375,31.0
none,0.9523809523809523,0.8888888888888888,0.9195402298850575,90.0
accuracy,0.8920863309352518,0.8920863309352518,0.8920863309352518,0.8920863309352518
macro avg,0.8477633477633478,0.9014336917562723,0.8710967432950193,139.0
weighted avg,0.8991871437914603,0.8920863309352518,0.8936321632349293,139.0
