,precision,recall,f1-score,support
favor,0.4444444444444444,0.2222222222222222,0.2962962962962963,18.0
against,0.8636363636363636,0.6129032258064516,0.7169811320754716,31.0
none,0.7685185185185185,0.9222222222222223,0.8383838383838385,90.0
accuracy,0.762589928057554,0.762589928057554,0.762589928057554,0.762589928057554
macro avg,0.6921997755331089,0.5857825567502987,0.6172204222518688,139.0
weighted avg,0.7477654240244168,0.762589928057554,0.741110027929629,139.0
