,precision,recall,f1-score,support
favor,0.6271186440677966,0.8409090909090909,0.7184466019417475,44.0
against,0.6363636363636364,0.2692307692307692,0.37837837837837834,26.0
none,0.5142857142857142,0.5142857142857142,0.5142857142857142,35.0
accuracy,0.5904761904761905,0.5904761904761905,0.5904761904761905,0.5904761904761905
macro avg,0.5925893315723824,0.5414751914751915,0.5370368982019467,105.0
weighted avg,0.5917969036613104,0.5904761904761905,0.5661856030788069,105.0
