,precision,recall,f1-score,support
favor,0.5925925925925926,0.8888888888888888,0.711111111111111,18.0
against,0.8666666666666667,0.8387096774193549,0.8524590163934426,31.0
none,0.9512195121951219,0.8666666666666667,0.9069767441860465,90.0
accuracy,0.8633093525179856,0.8633093525179856,0.8633093525179856,0.8633093525179856
macro avg,0.8034929238181271,0.8647550776583035,0.8235156238968666,139.0
weighted avg,0.8859215066970814,0.8633093525179856,0.8694542193161217,139.0
