,precision,recall,f1-score,support
favor,0.625,0.2777777777777778,0.3846153846153846,18.0
against,0.75,0.6774193548387096,0.7118644067796611,31.0
none,0.8155339805825242,0.9333333333333333,0.8704663212435233,90.0
accuracy,0.7913669064748201,0.7913669064748201,0.7913669064748201,0.7913669064748201
macro avg,0.7301779935275081,0.6295101553166069,0.6556487042128564,139.0
weighted avg,0.7762450233987567,0.7913669064748201,0.7721787226270755,139.0
