,precision,recall,f1-score,support
favor,0.45,0.5,0.4736842105263158,18.0
against,0.7058823529411765,0.7741935483870968,0.7384615384615385,31.0
none,0.8823529411764706,0.8333333333333334,0.8571428571428571,90.0
accuracy,0.7769784172661871,0.7769784172661871,0.7769784172661871,0.7769784172661871
macro avg,0.6794117647058823,0.7025089605734767,0.6897628687102372,139.0
weighted avg,0.7870080406263225,0.7769784172661871,0.781017846220421,139.0
