,precision,recall,f1-score,support
favor,0.2,1.0,0.33333333333333337,18.0
against,0.0,0.0,0.0,31.0
none,1.0,0.5444444444444444,0.7050359712230216,90.0
accuracy,0.48201438848920863,0.48201438848920863,0.48201438848920863,0.48201438848920863
macro avg,0.39999999999999997,0.5148148148148147,0.34612310151878506,139.0
weighted avg,0.6733812949640288,0.48201438848920863,0.49966357848972626,139.0
