,precision,recall,f1-score,support
favor,0.7222222222222222,0.7222222222222222,0.7222222222222222,18.0
against,0.8181818181818182,0.8709677419354839,0.84375,31.0
none,0.9090909090909091,0.8888888888888888,0.8988764044943819,90.0
accuracy,0.8633093525179856,0.8633093525179856,0.8633093525179856,0.8633093525179856
macro avg,0.8164983164983165,0.8273596176821982,0.8216162089055348,139.0
weighted avg,0.8646173969914978,0.8633093525179856,0.8637059453560746,139.0
