,precision,recall,f1-score,support
favor,0.2191780821917808,0.8888888888888888,0.3516483516483517,18.0
against,0.0,0.0,0.0,31.0
none,0.9696969696969697,0.7111111111111111,0.8205128205128205,90.0
accuracy,0.5755395683453237,0.5755395683453237,0.5755395683453237,0.5755395683453237
macro avg,0.39629168396291686,0.5333333333333333,0.3907203907203907,139.0
weighted avg,0.6562441205192758,0.5755395683453237,0.5768044904735552,139.0
