,precision,recall,f1-score,support
favor,0.7368421052631579,0.7924528301886793,0.7636363636363637,53.0
against,0.7647058823529411,0.7647058823529411,0.7647058823529412,34.0
none,0.6,0.5,0.5454545454545454,24.0
accuracy,0.7207207207207207,0.7207207207207207,0.7207207207207207,0.7207207207207207
macro avg,0.7005159958720331,0.6857195708472069,0.6912655971479501,111.0
weighted avg,0.7157894736842106,0.7207207207207207,0.7167895167895169,111.0
