,precision,recall,f1-score,support
favor,0.8125,0.7358490566037735,0.7722772277227722,53.0
against,0.696969696969697,0.6764705882352942,0.6865671641791046,34.0
none,0.5666666666666667,0.7083333333333334,0.6296296296296297,24.0
accuracy,0.7117117117117117,0.7117117117117117,0.7117117117117117,0.7117117117117117
macro avg,0.6920454545454545,0.706884326057467,0.6961580071771688,111.0
weighted avg,0.7239591864591864,0.7117117117117117,0.7151809708334017,111.0
