,precision,recall,f1-score,support
favor,0.7741935483870968,0.9056603773584906,0.8347826086956522,53.0
against,0.8666666666666667,0.7647058823529411,0.8125,34.0
none,0.7894736842105263,0.625,0.6976744186046512,24.0
accuracy,0.8018018018018018,0.8018018018018018,0.8018018018018018,0.8018018018018018
macro avg,0.8101112997547633,0.7651220865704772,0.7816523424334344,111.0
weighted avg,0.8058224608309498,0.8018018018018018,0.7983122910574882,111.0
