,precision,recall,f1-score,support
favor,0.7073170731707317,0.9206349206349206,0.7999999999999999,63.0
against,0.6923076923076923,0.5,0.5806451612903226,18.0
none,0.7391304347826086,0.4594594594594595,0.5666666666666667,37.0
accuracy,0.711864406779661,0.711864406779661,0.711864406779661,0.711864406779661
macro avg,0.7129184000870108,0.6266981266981266,0.6491039426523297,118.0
weighted avg,0.7150028826970429,0.711864406779661,0.6933752505923091,118.0
