,precision,recall,f1-score,support
favor,0.7571428571428571,0.8412698412698413,0.7969924812030075,63.0
against,0.5625,0.5,0.5294117647058824,18.0
none,0.65625,0.5675675675675675,0.6086956521739131,37.0
accuracy,0.7033898305084746,0.7033898305084746,0.7033898305084746,0.7033898305084746
macro avg,0.6586309523809524,0.6362791362791363,0.6450332993609343,118.0
weighted avg,0.6958156779661016,0.7033898305084746,0.697132857719747,118.0
