,precision,recall,f1-score,support
favor,0.7534246575342466,0.873015873015873,0.8088235294117647,63.0
against,0.6666666666666666,0.7777777777777778,0.717948717948718,18.0
none,0.8333333333333334,0.5405405405405406,0.6557377049180328,37.0
accuracy,0.7542372881355932,0.7542372881355932,0.7542372881355932,0.7542372881355932
macro avg,0.7511415525114155,0.7304447304447305,0.7275033174261717,118.0
weighted avg,0.7652464979490751,0.7542372881355932,0.7469597826947907,118.0
