,precision,recall,f1-score,support
favor,0.5384615384615384,1.0,0.7000000000000001,63.0
against,0.0,0.0,0.0,18.0
none,1.0,0.02702702702702703,0.052631578947368425,37.0
accuracy,0.5423728813559322,0.5423728813559322,0.5423728813559322,0.5423728813559322
macro avg,0.5128205128205128,0.34234234234234234,0.2508771929824562,118.0
weighted avg,0.6010430247718384,0.5423728813559322,0.39023193577163245,118.0
