,precision,recall,f1-score,support
favor,0.6263736263736264,0.9047619047619048,0.7402597402597404,63.0
against,0.7,0.3888888888888889,0.5,18.0
none,0.6470588235294118,0.2972972972972973,0.40740740740740744,37.0
accuracy,0.635593220338983,0.635593220338983,0.635593220338983,0.635593220338983
macro avg,0.657810816634346,0.5303160303160304,0.549222382555716,118.0
weighted avg,0.6440908045095483,0.635593220338983,0.5992409975460825,118.0
