,precision,recall,f1-score,support
favor,0.8333333333333334,0.7936507936507936,0.8130081300813008,63.0
against,0.5238095238095238,0.6111111111111112,0.5641025641025642,18.0
none,0.7027027027027027,0.7027027027027027,0.7027027027027027,37.0
accuracy,0.7372881355932204,0.7372881355932204,0.7372881355932204,0.7372881355932204
macro avg,0.6866151866151866,0.7024882024882024,0.6932711322955226,118.0
weighted avg,0.7451573849878935,0.7372881355932204,0.7404521893980348,118.0
