,precision,recall,f1-score,support
favor,0.7297297297297297,0.8571428571428571,0.7883211678832117,63.0
against,0.5,0.6111111111111112,0.55,18.0
none,0.6818181818181818,0.40540540540540543,0.5084745762711864,37.0
accuracy,0.6779661016949152,0.6779661016949152,0.6779661016949152,0.6779661016949152
macro avg,0.6371826371826371,0.6245531245531246,0.6155985813847994,118.0
weighted avg,0.6796630991546246,0.6779661016949152,0.6642185838870868,118.0
