,precision,recall,f1-score,support
favor,0.875,0.8888888888888888,0.8818897637795274,63.0
against,0.6190476190476191,0.7222222222222222,0.6666666666666666,18.0
none,0.8181818181818182,0.7297297297297297,0.7714285714285715,37.0
accuracy,0.8135593220338984,0.8135593220338984,0.8135593220338984,0.8135593220338984
macro avg,0.7707431457431458,0.7802802802802803,0.7733283339582552,118.0
weighted avg,0.8181405458947832,0.8135593220338984,0.8144229852624353,118.0
