,precision,recall,f1-score,support
favor,0.717948717948718,0.8888888888888888,0.7943262411347517,63.0
against,0.625,0.8333333333333334,0.7142857142857143,18.0
none,0.8125,0.35135135135135137,0.49056603773584906,37.0
accuracy,0.711864406779661,0.711864406779661,0.711864406779661,0.711864406779661
macro avg,0.718482905982906,0.6911911911911912,0.6663926643854383,118.0
weighted avg,0.7334175358539765,0.711864406779661,0.6868698258038867,118.0
