,precision,recall,f1-score,support
favor,0.5338983050847458,1.0,0.696132596685083,63.0
against,0.0,0.0,0.0,18.0
none,0.0,0.0,0.0,37.0
accuracy,0.5338983050847458,0.5338983050847458,0.5338983050847458,0.5338983050847458
macro avg,0.17796610169491525,0.3333333333333333,0.23204419889502767,118.0
weighted avg,0.28504740017236424,0.5338983050847458,0.3716640134844087,118.0
