,precision,recall,f1-score,support
favor,0.6105263157894737,0.9206349206349206,0.7341772151898734,63.0
against,0.375,0.16666666666666666,0.23076923076923078,18.0
none,0.8,0.32432432432432434,0.46153846153846156,37.0
accuracy,0.6186440677966102,0.6186440677966102,0.6186440677966102,0.6186440677966102
macro avg,0.5951754385964912,0.4705419705419705,0.47549496916585526,118.0
weighted avg,0.6340098126672614,0.6186440677966102,0.5718977439638242,118.0
