,precision,recall,f1-score,support
favor,0.6404494382022472,0.9047619047619048,0.7500000000000001,63.0
against,0.5,0.3888888888888889,0.43750000000000006,18.0
none,0.7333333333333333,0.2972972972972973,0.42307692307692313,37.0
accuracy,0.635593220338983,0.635593220338983,0.635593220338983,0.635593220338983
macro avg,0.6245942571785269,0.5303160303160304,0.5368589743589745,118.0
weighted avg,0.6481495588141941,0.635593220338983,0.5998207301173404,118.0
