,precision,recall,f1-score,support
favor,0.6666666666666666,0.8888888888888888,0.761904761904762,63.0
against,0.4,0.2222222222222222,0.2857142857142857,18.0
none,0.8333333333333334,0.5405405405405406,0.6557377049180328,37.0
accuracy,0.6779661016949152,0.6779661016949152,0.6779661016949152,0.6779661016949152
macro avg,0.6333333333333333,0.5505505505505506,0.5677855841790268,118.0
weighted avg,0.6782485875706215,0.6779661016949152,0.6559758663120709,118.0
