,precision,recall,f1-score,support
favor,0.6065573770491803,0.8409090909090909,0.7047619047619049,44.0
against,0.6470588235294118,0.4230769230769231,0.5116279069767442,26.0
none,0.6666666666666666,0.5142857142857142,0.5806451612903226,35.0
accuracy,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286
macro avg,0.6400942890817528,0.5927572427572427,0.5990116576763239,105.0
weighted avg,0.6366227365263045,0.6285714285714286,0.6155660003436234,105.0
