,precision,recall,f1-score,support
favor,0.5370370370370371,0.6590909090909091,0.5918367346938775,44.0
against,0.47058823529411764,0.3076923076923077,0.372093023255814,26.0
none,0.5,0.4857142857142857,0.49275362318840576,35.0
accuracy,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5142857142857142
macro avg,0.5025417574437182,0.48416583416583414,0.48556112704603244,105.0
weighted avg,0.5082373690216828,0.5142857142857142,0.5043963023121522,105.0
