,precision,recall,f1-score,support
favor,0.527027027027027,0.8863636363636364,0.6610169491525423,44.0
against,0.5,0.23076923076923078,0.3157894736842105,26.0
none,0.7894736842105263,0.42857142857142855,0.5555555555555555,35.0
accuracy,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
macro avg,0.6055002370791844,0.5152347652347652,0.5107873261307695,105.0
weighted avg,0.6078168393957867,0.5714285714285714,0.5403782525994836,105.0
