,precision,recall,f1-score,support
favor,0.4772727272727273,0.9545454545454546,0.6363636363636365,44.0
against,0.5714285714285714,0.15384615384615385,0.24242424242424246,26.0
none,0.8,0.22857142857142856,0.3555555555555555,35.0
accuracy,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5142857142857142
macro avg,0.6162337662337662,0.44565434565434564,0.4114478114478115,105.0
weighted avg,0.6081632653061224,0.5142857142857142,0.44521404521404523,105.0
