,precision,recall,f1-score,support
favor,0.5063291139240507,0.9090909090909091,0.6504065040650406,44.0
against,0.6,0.23076923076923078,0.33333333333333337,26.0
none,0.6875,0.3142857142857143,0.43137254901960786,35.0
accuracy,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428
macro avg,0.5979430379746836,0.4847152847152847,0.47170412880599394,105.0
weighted avg,0.5899141048824593,0.5428571428571428,0.498881829154426,105.0
