,precision,recall,f1-score,support
favor,0.6271186440677966,0.8409090909090909,0.7184466019417475,44.0
against,0.65,0.5,0.5652173913043479,26.0
none,0.7307692307692307,0.5428571428571428,0.6229508196721311,35.0
accuracy,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571
macro avg,0.6692959582790091,0.6279220779220779,0.6355382709727421,105.0
weighted avg,0.667334699199106,0.6571428571428571,0.6486722033130907,105.0
