,precision,recall,f1-score,support
favor,0.4777777777777778,0.9772727272727273,0.6417910447761194,44.0
against,0.4,0.07692307692307693,0.12903225806451613,26.0
none,0.8,0.22857142857142856,0.3555555555555555,35.0
accuracy,0.5047619047619047,0.5047619047619047,0.5047619047619047,0.5047619047619047
macro avg,0.5592592592592592,0.4275890775890776,0.37545961946539697,105.0
weighted avg,0.5659259259259259,0.5047619047619047,0.4194103726121058,105.0
