,precision,recall,f1-score,support
favor,0.44086021505376344,0.9318181818181818,0.5985401459854015,44.0
against,0.0,0.0,0.0,26.0
none,0.6363636363636364,0.2,0.30434782608695654,35.0
accuracy,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.45714285714285713
macro avg,0.35907461713913325,0.37727272727272726,0.3009626573574527,105.0
weighted avg,0.396862635572313,0.45714285714285713,0.35226609844191564,105.0
