,precision,recall,f1-score,support
favor,0.5416666666666666,0.7222222222222222,0.619047619047619,18.0
against,0.6578947368421053,0.8064516129032258,0.7246376811594202,31.0
none,0.9090909090909091,0.7777777777777778,0.8383233532934132,90.0
accuracy,0.7769784172661871,0.7769784172661871,0.7769784172661871,0.7769784172661871
macro avg,0.7028841041998937,0.7688172043010751,0.727336217833484,139.0
weighted avg,0.8054886234553027,0.7769784172661871,0.7845735759367363,139.0
