,precision,recall,f1-score,support
favor,0.6363636363636364,0.7777777777777778,0.7000000000000001,18.0
against,0.8,0.7741935483870968,0.7868852459016393,31.0
none,0.9195402298850575,0.8888888888888888,0.903954802259887,90.0
accuracy,0.8489208633093526,0.8489208633093526,0.8489208633093526,0.8489208633093526
macro avg,0.7853012887495646,0.8136200716845878,0.7969466827205088,139.0
weighted avg,0.856209828375544,0.8489208633093526,0.8514343512686378,139.0
