,precision,recall,f1-score,support
favor,0.37037037037037035,0.5555555555555556,0.4444444444444445,18.0
against,0.8,0.5161290322580645,0.6274509803921569,31.0
none,0.8152173913043478,0.8333333333333334,0.8241758241758242,90.0
accuracy,0.7266187050359713,0.7266187050359713,0.7266187050359713,0.7266187050359713
macro avg,0.6618625872249061,0.6350059737156512,0.6320237496708084,139.0
weighted avg,0.7542174955687624,0.7266187050359713,0.7311280904171298,139.0
