,precision,recall,f1-score,support
favor,0.7222222222222222,0.7222222222222222,0.7222222222222222,18.0
against,0.9,0.8709677419354839,0.8852459016393444,31.0
none,0.9230769230769231,0.9333333333333333,0.9281767955801106,90.0
accuracy,0.8920863309352518,0.8920863309352518,0.8920863309352518,0.8920863309352518
macro avg,0.8484330484330483,0.8421744324970132,0.8452149731472257,139.0
weighted avg,0.8919203099059215,0.8920863309352518,0.8919319032592059,139.0
