,precision,recall,f1-score,support
favor,0.2028985507246377,0.7777777777777778,0.3218390804597701,18.0
against,0.0,0.0,0.0,31.0
none,0.9285714285714286,0.7222222222222222,0.8125000000000001,90.0
accuracy,0.5683453237410072,0.5683453237410072,0.5683453237410072,0.5683453237410072
macro avg,0.37715665976535545,0.5,0.37811302681992337,139.0
weighted avg,0.6275079315429644,0.5683453237410072,0.5677561399156538,139.0
