,precision,recall,f1-score,support
favor,0.65,0.7222222222222222,0.6842105263157895,18.0
against,0.8235294117647058,0.9032258064516129,0.8615384615384616,31.0
none,0.9294117647058824,0.8777777777777778,0.9028571428571429,90.0
accuracy,0.8633093525179856,0.8633093525179856,0.8633093525179856,0.8633093525179856
macro avg,0.8009803921568629,0.8344086021505376,0.8162020435704647,139.0
weighted avg,0.8696148963182395,0.8633093525179856,0.865328234809492,139.0
