,precision,recall,f1-score,support
favor,0.3333333333333333,0.4444444444444444,0.380952380952381,18.0
against,0.76,0.6129032258064516,0.6785714285714285,31.0
none,0.7888888888888889,0.7888888888888889,0.7888888888888889,90.0
accuracy,0.7050359712230215,0.7050359712230215,0.7050359712230215,0.7050359712230215
macro avg,0.6274074074074073,0.6154121863799283,0.6161375661375662,139.0
weighted avg,0.723453237410072,0.7050359712230215,0.711459403905447,139.0
