,precision,recall,f1-score,support
favor,0.6951219512195121,0.9047619047619048,0.786206896551724,63.0
against,0.875,0.3888888888888889,0.5384615384615385,18.0
none,0.7142857142857143,0.5405405405405406,0.6153846153846154,37.0
accuracy,0.711864406779661,0.711864406779661,0.711864406779661,0.711864406779661
macro avg,0.7614692218350755,0.6113971113971114,0.646684350132626,118.0
weighted avg,0.7285699521644128,0.711864406779661,0.6948523130872634,118.0
