,precision,recall,f1-score,support
favor,0.6987951807228916,0.9206349206349206,0.7945205479452054,63.0
against,0.5,0.2777777777777778,0.35714285714285715,18.0
none,0.8,0.5405405405405406,0.6451612903225806,37.0
accuracy,0.7033898305084746,0.7033898305084746,0.7033898305084746,0.7033898305084746
macro avg,0.6662650602409639,0.5796510796510796,0.5989415651368811,118.0
weighted avg,0.7002042066571371,0.7033898305084746,0.6809689295852107,118.0
